"BLUP","Genotype"
-0.421489071402385,"ln93_5328"
-0.423277411466603,"ln95_1070"
-0.423299568706232,"e95653"
-0.426376872122396,"hs8w_177"
-0.426381007350589,"a88_221022"
-0.426500143330863,"lg12_2087"
-0.427970659422049,"c1795"
-0.431747893080256,"e00257"
-0.432993029208963,"hm8734"
-0.43416578310712,"u06_103421"
-0.43424611055193,"a05_212018"
-0.437389877296025,"c1974"
-0.437987664721106,"a08_152036"
-0.443995116986224,"ln88_3458"
-0.444499915209873,"a05_312042"
-0.448397689188393,"nex3301h2r"
-0.449514716551671,"lg13_3594"
-0.449988875304874,"ln93_12227"
-0.450877680494418,"u03_330844"
-0.450990713304368,"c1796"
-0.453876615078791,"ln88_7722"
-0.456247343536461,"u89_3915"
-0.462152151653111,"hm9193"
-0.462152151653128,"hc87_392"
-0.462743458848146,"ln93_12893"
-0.463934464523815,"lg94_1382"
-0.46464290758924,"hc98_71pr"
-0.465409384618416,"e13212"
-0.466148277500782,"k1280"
-0.470028175357499,"sd05r_2723"
-0.473639611263907,"c1840"
-0.474050341234612,"sd02_1194"
-0.474607588884793,"ld02_6538"
-0.476886752336458,"hc85_604"
-0.479174071070966,"marcusbc"
-0.480314576934115,"a91_607037"
-0.48322594757111,"u89_3020"
-0.486459493302481,"u99_013047"
-0.486895142230952,"hc95_1390"
-0.487210847455041,"msc09_777143"
-0.489543444838564,"ar09_292004"
-0.490020874338669,"e06167"
-0.490656256644363,"a02_238031"
-0.491780221124333,"ac89_341029"
-0.495028292678533,"ls04_05005"
-0.49602025878508,"a91_607023"
-0.497295942581445,"a95_485004"
-0.497685918206694,"u93_2505"
-0.497712136940306,"m85_1292"
-0.498061754043515,"nex2705a0r"
-0.499478264328054,"hm8948"
-0.499478264328054,"ln87_3574"
-0.500274079291012,"c1773"
-0.502065388659393,"lg94_1126"
-0.502228556824417,"c1818"
-0.502303831894609,"u04_914063"
-0.503198330087787,"u04_929064"
-0.503396897209248,"u97_203025"
-0.503579842783776,"sd02_22"
-0.504209230430843,"lg10_2970"
-0.504358555650669,"a06_711039"
-0.504658674421425,"kenwood94"
-0.517058938766601,"u95_2113"
-0.517609954823032,"k07_1037"
-0.518147820406729,"u14_319013"
-0.520605143595033,"ss05_5096"
-0.52069040353773,"e17054"
-0.522112569593749,"k05_2077rr"
-0.523047101726808,"hm9033"
-0.524230896795532,"am89_244007"
-0.524407662387672,"cl00_177197"
-0.527523015406341,"u13_231427"
-0.528079890604829,"a01_512025"
-0.529505269361804,"a04_644035"
-0.530348466217544,"ld10_776"
-0.530613119076408,"k1489"
-0.531207138033042,"a01_512021"
-0.531617550820209,"k1590"
-0.531709882937084,"u97_2418"
-0.5324581001386,"u11_926111r"
-0.535722430398557,"lg13_3578"
-0.536412482776863,"k1445"
-0.536821934951757,"u95_2233"
-0.538966524386063,"e87202"
-0.540501993200929,"k1346"
-0.540771283153287,"hc89_8pr"
-0.541430830381144,"ss94_10130"
-0.542023425468271,"u98_200938"
-0.542079493434973,"u85_71084"
-0.542491808027007,"hr10_3342"
-0.542845069917098,"u06_806255r"
-0.543087963757043,"a91_701010"
-0.545405350788396,"k1448"
-0.54862663428303,"a05_212042"
-0.549536363548402,"c1819"
-0.550970134218203,"a01_612013"
-0.551989643805794,"u11_924119r"
-0.5519896438058,"u07_236940r"
-0.5563154740054,"hs97_4925"
-0.559982524359954,"sd08cv_2083"
-0.564161759675013,"u89_3205"
-0.566776057935733,"a99_218013"
-0.567395305406375,"a00_712063"
-0.568173205879336,"ld12_15609r2"
-0.573191481424652,"c1930"
-0.57338791251962,"u11_924115r"
-0.57507812551693,"u15_908119"
-0.575477570165505,"hs1_3641"
-0.575557985769544,"ll89_657"
-0.576347927322056,"u95_2418"
-0.577092220066035,"a07_627039"
-0.57734424222642,"ld14_6363"
-0.580213889140658,"lg01_4178"
-0.581064585678112,"ar12_228017"
-0.581390328885,"ar13_132037"
-0.581660562348919,"hc90_2834"
-0.582143023207311,"u03_824141"
-0.583951216715564,"k1512"
-0.588080618473419,"c1732"
-0.58843086496569,"hs1_6538"
-0.590181201622553,"e14148"
-0.591346707125611,"ar08_386019"
-0.591389666290165,"sd05r_4605"
-0.591753358796639,"u13_614123"
-0.59356319515722,"hc97_101pr"
-0.593857805364828,"a87_196014"
-0.596494319064655,"u11_603167r"
-0.597045171826309,"hc86_556"
-0.597199953514179,"e16265"
-0.598634243933369,"ld00_9276"
-0.600188677923089,"u17_933052"
-0.600515118075756,"hm12_w180"
-0.602867631501163,"k1375"
-0.603366777452596,"u99_013059"
-0.604320496788089,"sd03_2418r"
-0.604373887564797,"u11_431093"
-0.606382397225019,"u93_2508"
-0.606691129185145,"c1736"
-0.608118774751979,"ld15_531"
-0.609772369703944,"hs6_3810"
-0.61125925365289,"u96_2431"
-0.61757885381883,"hs5w_767"
-0.618460499624554,"a98_883005"
-0.620783767800151,"u03_430246"
-0.621932508892688,"u11_902116r"
-0.624990465911482,"ia2007*2"
-0.6255094246198,"m09_278097"
-0.627601190013928,"ar18_181079"
-0.628032804619441,"orc_9306"
-0.628592794974623,"sd03_3506r"
-0.637484894573298,"e11399"
-0.637742358593491,"ar11_114003"
-0.63941670477298,"k1278"
-0.643319317290355,"u09_224078"
-0.643912150608612,"ln84_8147"
-0.644946193536295,"sd06r_1552"
-0.644946193536295,"sd06r_3665"
-0.645600158646455,"u13_910087"
-0.648518542834028,"u09_230069"
-0.648685699291835,"sl91_4587"
-0.65011565417821,"a86_103002"
-0.652485120522078,"hm14_g047"
-0.652816707091713,"cr146131"
-0.654090439790483,"hs88_4970"
-0.656824839570459,"u96_3302"
-0.657114137006445,"a96_591071"
-0.66138807502286,"ln88_3202"
-0.662451827571661,"a94_572007"
-0.664782166561447,"ld02_5025"
-0.664890873306976,"sd97_330"
-0.66496816707831,"u92_2212"
-0.665704580081871,"u04_921060"
-0.666599078275043,"u04_701006"
-0.667386852870781,"u09_121013"
-0.667595896075373,"u87_63041"
-0.667741508891681,"hm8777"
-0.668423357295327,"hs98_3637"
-0.669548111329099,"a01_611037"
-0.670821013591681,"e09107"
-0.672643844584203,"nex3605a0r"
-0.674037465294696,"a99_218006"
-0.674751689725458,"orc_0704"
-0.675409303143005,"k1203"
-0.675490853953237,"hs8_3362"
-0.675742850740866,"ld02_5320"
-0.677137391347641,"u03_802296"
-0.678280308283896,"u13_912040"
-0.678365629585461,"u11_610122"
-0.679380255415992,"ar12_328074"
-0.68106211462364,"c1925"
-0.684092741041095,"e95395"
-0.684916201970607,"u97_201856"
-0.687818069222007,"ar09_292017"
-0.689478789038536,"e16189"
-0.689478789040326,"ar17_178023"
-0.691342591970372,"e16411"
-0.693540179173244,"ln85_6377"
-0.696064451015402,"u14_111007"
-0.698284106984681,"k1447"
-0.699279227912495,"cl04_11426"
-0.699361467953868,"cl00_9546"
-0.701444308156955,"u92_2309"
-0.701888806704309,"hc91_1990"
-0.704158144040736,"ar09_392055"
-0.704717373448519,"e11128t"
-0.706979965738577,"ar13_232106"
-0.710269783522711,"u96_2209"
-0.712410691919059,"c2019"
-0.712431478140219,"ld00_4970"
-0.714525250535832,"e99146"
-0.7155009372497,"ar16_262015"
-0.716630203074284,"lg09_8078"
-0.716751371542383,"u89_2220"
-0.716945510190738,"a02_237007"
-0.720297251668189,"ln90_323"
-0.72583662028319,"u06_103715"
-0.728126276842011,"aw11_203039"
-0.728633781156958,"am90_111006"
-0.728837099884549,"a01_612009"
-0.734451896803237,"a95_581016"
-0.736961564886661,"u11_360009"
-0.738868541442665,"u03_827101"
-0.739372903401217,"cr16_0029"
-0.740493202050815,"hc85_5273"
-0.74092331238316,"u07_326227"
-0.74203538628243,"sd06r_3887"
-0.743168207737868,"ln85_6253"
-0.743293999825356,"u11_629168r"
-0.743293999825356,"u11_638173r"
-0.744713339746149,"sd08cv_2088"
-0.746438837611369,"u09_135022"
-0.747404954175485,"hs5_3387"
-0.748299452368668,"hs4_3240"
-0.749102840973743,"a97_770031"
-0.749605733799876,"ar12_228108"
-0.750785235435275,"hs91_4476"
-0.756315852688331,"u17_616162"
-0.757123139274353,"hf91_070"
-0.757263387201886,"u08_828035"
-0.758187744723884,"cl05_31162"
-0.760467467713523,"u07_338862r"
-0.76360224039252,"hs90_3464"
-0.763650829476651,"ar12_228145"
-0.765944369776748,"ar12_228097"
-0.766400406370389,"u11_643172r"
-0.769004516971255,"a05_212037"
-0.770850511448842,"ln88_11336"
-0.775356432296402,"u01_390504"
-0.77608333188911,"hm10_w314"
-0.776320757196276,"mlg09_5431014"
-0.779921454246475,"cr15_1378"
-0.781298872653671,"a99_217044"
-0.781508190431567,"sa17_7283"
-0.781581178567094,"k1511"
-0.782380120260866,"a92_731033"
-0.78281852010868,"a08_249011"
-0.784312089821344,"hf04_0648"
-0.785483826429269,"a93_552024"
-0.785609464622645,"ar13_231017"
-0.788258976448397,"ac89_140010"
-0.788721952857817,"ld13_6692"
-0.78984690443012,"ld16_10150"
-0.790579982655495,"sd06r_53"
-0.790689855105885,"u03_330726"
-0.790837836345211,"u01_240149"
-0.791717859743631,"ln94_9087"
-0.792177609329578,"u97_203021"
-0.79618337706687,"a93_754027"
-0.796990003546492,"cl03_131161"
-0.798330577167909,"u09_315123"
-0.799729048318912,"hm9039"
-0.800017314635577,"ln84_2418"
-0.800441708256036,"ln86_1578"
-0.801877934868438,"a88_321019"
-0.801995907081873,"u16_929043"
-0.802083660912908,"ar11_314003"
-0.802946880702579,"k03_4142"
-0.803153224037629,"e01259"
-0.80687901908786,"u17_905087"
-0.810107194343875,"e07078"
-0.811377594432943,"stout"
-0.813430337260063,"u13_618135"
-0.814962153292419,"nex3305a0r"
-0.815761901412205,"c1794"
-0.815961895280262,"a94_674028"
-0.818384895445896,"hc96_64pr"
-0.819393433537642,"am90_111009"
-0.82253634203381,"hs6_3673"
-0.822716437166674,"c1926"
-0.824152290020645,"ar08_286001"
-0.825490822352414,"ar10_106014"
-0.827138525900705,"ln88_9709"
-0.827358290092836,"c1847"
-0.830554808484601,"u07_200135"
-0.831225139025145,"u01_390224"
-0.832158037424943,"hc89_1386"
-0.833266877729013,"u95_2422"
-0.833876307860545,"ar12_228120"
-0.836065924107634,"hc89_62"
-0.83776424138332,"am89_244003"
-0.838061112644899,"lg13_3844"
-0.841633395358832,"ld16_3589"
-0.843431252901218,"sd01_5r"
-0.844158429307629,"hs6_3787"
-0.84697532540829,"e08142"
-0.849871182678273,"hs91_4525"
-0.850806496826553,"ln91_5192"
-0.85379567984842,"hc85_1232"
-0.854818830647044,"ac89_341010"
-0.856199126458287,"hs0_3251"
-0.859088055838799,"a05_311016"
-0.859136641459571,"hc85_1163"
-0.860633163307669,"c2018"
-0.862516873850773,"ln87_3257"
-0.863489599116523,"u11_611178r"
-0.864086514196764,"ln92_12577"
-0.865778764492258,"ld17_12986"
-0.867500971561865,"u07_336226"
-0.868737346742494,"a08_350018"
-0.868899534966925,"ln88_9994"
-0.872792870099294,"a95_585061"
-0.875055983559242,"hm14_w070"
-0.875259321560891,"sn97_2657"
-0.878021139017758,"a93_555027"
-0.878692151958416,"hs92_2659"
-0.880030951261538,"u09_224062"
-0.880553285786096,"ar15_359011"
-0.882937261710262,"lg96_1795"
-0.883898967046716,"ss05_5655"
-0.887190088327939,"ld05_16378"
-0.887553641622267,"u05_720026"
-0.887669175401629,"u07_136177r"
-0.895947520401901,"hm12_w060"
-0.8970900241534,"c1927"
-0.903251089706549,"a03_942001"
-0.904285343072809,"hm11_g021"
-0.904324095582718,"ac89_340001"
-0.905972397032191,"a08_152008"
-0.90597239703281,"a08_248028"
-0.910805702362741,"hs5_3384"
-0.912708838094859,"u93_2119"
-0.913991713269341,"u01_390598"
-0.914771647382569,"ln85_9245"
-0.915392720091653,"hs1_3638"
-0.916464184643991,"ar11_314023"
-0.920233791259716,"lg05_4092"
-0.920867651562763,"e08239"
-0.921059443573114,"e06380"
-0.92193090343065,"u97_202973"
-0.922590336187413,"u93_2133"
-0.923477674034313,"e94349"
-0.923913333874959,"lg90_2550"
-0.924218012017128,"ln96_1660"
-0.924664352384108,"ls05_0107"
-0.929945878940544,"lg03_1773"
-0.936457475661322,"hc89_79"
-0.941135905520352,"hc95_1495"
-0.942639889571094,"u10_430057"
-0.943259521354547,"e87012"
-0.946237073274774,"ar12_328011"
-0.946613440318481,"ld12_15129_r1a"
-0.946732802825232,"u97_2304"
-0.947843881680552,"sa16_30116"
-0.947912510977661,"a04_545030"
-0.947951519707527,"c1828"
-0.947951519707531,"ln88_11809"
-0.949817026696399,"m90_1459"
-0.950558151111664,"u06_100113"
-0.952296221896288,"k15_1043"
-0.952913940896718,"cl04_13217"
-0.954712721280995,"m90_184101"
-0.956183558059671,"ia2008r"
-0.956519194721836,"lg06_2697"
-0.956819597556737,"e00001"
-0.959431472413669,"hc01_214"
-0.960503623033182,"hc85_768"
-0.961726352932467,"u95_2114"
-0.961744683504157,"u11_609163r"
-0.964252585796404,"u02_205111"
-0.965330152091663,"u06_100136"
-0.965752760299711,"hc88_513"
-0.968730423170614,"lg00_3063"
-0.970331115495169,"am89_344001"
-0.970648385699524,"c2005"
-0.971338393893538,"u97_200726"
-0.971347921555735,"ln92_12554"
-0.975086219863133,"am90_111022"
-0.976345216698566,"ld08_12428a"
-0.978029158698894,"ln85_7317"
-0.978335622890504,"ld12_15505r1"
-0.978918151392321,"u07_439739r"
-0.979445113688317,"ln90_2275"
-0.979598799044918,"hc89_2230"
-0.9797464372747,"u05_822013r"
-0.980223216514893,"u92_2523"
-0.981879324742863,"a93_652031"
-0.981947791580079,"c1987"
-0.9827247461982,"ld05_16657"
-0.983286235137883,"cl03_51277"
-0.98485109004919,"u11_605186r"
-0.985081130876693,"e12377"
-0.98518879350246,"m91_1434"
-0.98595227550904,"ar10_306014"
-0.986016981690689,"u11_642173r"
-0.987477512077817,"c1829"
-0.989229914300671,"u90_3405"
-0.990232371159258,"a91_607041"
-0.990885950066935,"e99069"
-0.992180110879701,"a08_248024"
-0.992693438141994,"u06_102316"
-0.995143207833503,"a08_249008"
-0.995587152033281,"a02_337039"
-0.998208952537976,"a92_627047"
-0.998843121445215,"e95184"
-0.999507896719941,"ln84_9812"
-1.0010156637786,"a88_221026"
-1.00236450948278,"u07_200268"
-1.00449549857211,"hs7w_81"
-1.0047018952168,"lg99_5126"
-1.00504481353861,"hc84_180"
-1.00505851992348,"ia2050"
-1.00744161051838,"hm09_w035"
-1.00871773456323,"sa15_662f"
-1.01123389397938,"ag2801"
-1.01216739753709,"hs93_138"
-1.01540054456926,"lg00_2485"
-1.01779386104174,"hs2_4240"
-1.0207458843564,"u97_207135"
-1.02147959056734,"ln86_1105"
-1.02248880402751,"sd03_1212"
-1.02294327909476,"sl88_9529"
-1.02522085971144,"hc97_16pr"
-1.02566537076643,"ac90_115001"
-1.02753442363382,"am89_244029"
-1.03481459349139,"e95153"
-1.03991639925563,"u07_342232"
-1.04078376428696,"u89_3203"
-1.04152630091256,"u04_701077"
-1.04370204647435,"hc99_1023"
-1.04891538718282,"a88_321021"
-1.05048885987333,"e05087"
-1.05090007122007,"ss01_13372"
-1.05095438980907,"a07_626045"
-1.05216616060726,"u92_2420"
-1.05375704934178,"a08_248032"
-1.05520514385173,"ld01_11410"
-1.05530660926059,"aw12_702029"
-1.05869355649488,"ln89_143"
-1.06467430842673,"sl90_3640"
-1.06572061010074,"u93_2737"
-1.06763132296176,"e17545"
-1.06772480875768,"u07_335229"
-1.06867838336797,"ln86_1244"
-1.06884409588268,"u05_727026"
-1.07527356118099,"a88_221029"
-1.07611184908625,"lg09_7823"
-1.07917806778073,"k1486"
-1.07994013125429,"u91_2514"
-1.08037542788402,"cl03_51122"
-1.08037542788402,"cl03_52115"
-1.0804772704821,"ld16_4306a"
-1.08142917120529,"k1313"
-1.08230086178098,"a91_501003"
-1.08230086178324,"hs90_3474"
-1.08240977275893,"hr09_734"
-1.08310617443682,"u11_925119r"
-1.08363453944699,"lg05_4464"
-1.08619825502721,"ld01_7323"
-1.08871108470384,"hm14_c033"
-1.08997143644083,"aw10_653019"
-1.09203380683175,"ld10_30036"
-1.09349415693149,"ar14_248009"
-1.09364932436526,"u06_103459_223"
-1.0950825042365,"a98_884020"
-1.09979786909701,"u97_207143"
-1.10112807263634,"a00_711025"
-1.10605548918872,"c1836"
-1.10611985908043,"sd06r_3631"
-1.10621258098186,"u11_606184r"
-1.106425641265,"hf01_1066"
-1.10666924258043,"a06_712018"
-1.1090190446984,"hf91_121"
-1.10917491840197,"hm8735"
-1.11403875870524,"u03_130222"
-1.11403875870529,"sd03_3028r"
-1.11505642856088,"ld12_15753r2"
-1.1152400015698,"u97_201201"
-1.11539294936923,"u06_814223r"
-1.12052387711293,"hf94_052"
-1.12513207354244,"u10_442059"
-1.12516755827205,"hf93_082"
-1.13042103434474,"sd05_274"
-1.13048487916839,"u11_608172r"
-1.13265476390316,"u05_216106"
-1.1347958309928,"ac89_241029"
-1.13808752328236,"u11_311071"
-1.13871446387397,"u97_207103"
-1.14079182581077,"ld13_14107r2"
-1.14094222448536,"hm11_g023"
-1.1439344095697,"ln84_3321"
-1.14604058606139,"e91034"
-1.14899483872188,"u05_703016"
-1.15319232244362,"cl03_52116"
-1.15568719203466,"a02_338011"
-1.15605328572183,"hs93_135"
-1.15606281188857,"lg01_2617"
-1.16146175749953,"e10169"
-1.16220521977435,"e15337"
-1.16233445149353,"c1760"
-1.16284962528755,"lg04_3292"
-1.16576525767003,"u07_331228"
-1.16578641125447,"u89_2431"
-1.16749336429371,"a88_321012"
-1.16943418833313,"a03_843044"
-1.16992002545891,"hm13_s062"
-1.17140093703325,"lg09_8615"
-1.17231892291525,"lg92_1255"
-1.17436935240723,"hs90_37100"
-1.17518137794946,"cr15_2225"
-1.17605021843858,"hm8947"
-1.17691092626589,"a08_152041"
-1.17772945163163,"u06_300952"
-1.17895566088687,"u99_002077"
-1.18292316861875,"sa14_9742"
-1.18338601214303,"k1561"
-1.1847065062098,"c1933"
-1.18588955221332,"hs4_2915"
-1.18647721797663,"e98050"
-1.18858296367936,"e16186"
-1.18933642218343,"sa13_4342rr"
-1.19023094158005,"hc84_4874"
-1.1918727578868,"k1252"
-1.19412161376286,"c1904"
-1.19605204879199,"u92_2233"
-1.19647060629805,"u97_303723"
-1.20019702641122,"hs89_2840"
-1.20033738822411,"ln89_704"
-1.20038268436542,"ar10_206128"
-1.20173691881668,"cl03_5252"
-1.20320905182656,"sd06r_1598"
-1.20488093997139,"u92_2426"
-1.20532243287186,"u96_3429"
-1.20741957981055,"hc88_192"
-1.21156947536348,"u01_390157"
-1.21198978838661,"a98_980037"
-1.21745511618954,"sa16_1961"
-1.22005800171977,"e16184"
-1.22164113325766,"u07_338467r"
-1.22182418785016,"ln93_13473"
-1.22184010755121,"hs96_3416"
-1.22684625706792,"u98_200749"
-1.22759122246349,"k03_2820rr"
-1.23063224414756,"e10254ll"
-1.23106002518299,"u16_911026"
-1.23193730799525,"hs89_2841"
-1.23307510367144,"ar05_250043"
-1.23444767165535,"nex3205a0r"
-1.2364031930198,"u11_309049"
-1.23780370915554,"cr16_0058"
-1.23804373774287,"ar17_378006"
-1.24150982568954,"u13_918042"
-1.24317774560249,"u97_2210"
-1.25175364819963,"u07_338580r"
-1.25310131112688,"u08_421030"
-1.25435974488313,"cr16_0023"
-1.2583739325334,"a04_442033"
-1.25837393253345,"sd02_607"
-1.2631186401128,"hs7w_77"
-1.26335037128418,"ln91_5782"
-1.26337536245297,"u05_224055"
-1.26549506755163,"e00085"
-1.2656875000678,"sturdy"
-1.26577458510324,"c2015"
-1.26736270510465,"l84_6112"
-1.26844276942755,"u93_2312"
-1.27015823651828,"ar11_214035"
-1.27020653932104,"lg15_4695"
-1.2728286031018,"hf93_083"
-1.27359535167756,"u06_102438"
-1.27455381337628,"cl03_51271"
-1.27786144115847,"ar13_332017"
-1.27957517618705,"sd97_456"
-1.28348080357473,"u00_426036"
-1.28460239949199,"u98_200207"
-1.28539876610366,"sd97_157"
-1.29009021704585,"u06_102875"
-1.29156250328669,"ln87_1672"
-1.29403035173854,"u03_400152"
-1.29498742669323,"hc87_476"
-1.29848887672691,"hc85_2209"
-1.30138302112186,"c1909"
-1.30192491472964,"u12_927105r"
-1.3019639892539,"a01_612011"
-1.30249221654329,"hm12_o040"
-1.30330058205535,"e05128"
-1.30364085315294,"cr15_0558"
-1.30433296274169,"ln94_8462"
-1.30632073636724,"e15350"
-1.30806425826501,"hs88_4918"
-1.30908413276287,"a93_552019"
-1.31140956087102,"ar12_328006"
-1.31218830091397,"sdx00r_039_42"
-1.3129593329421,"u92_2606"
-1.31480760423571,"ar13_332047"
-1.3148384655145,"ld09_16058"
-1.31601318413645,"a91_501006"
-1.31959952638299,"u95_3323"
-1.32038965184601,"hs89_2839"
-1.32083471771999,"ln93_16410"
-1.32216342711939,"aw12_801020"
-1.32393024077869,"a03_741005"
-1.32469557857487,"a08_248029"
-1.32537564962008,"hc86_130"
-1.32676577805999,"hc89_1661"
-1.32680318952937,"nex2603ur"
-1.32698608963634,"hr13_102381"
-1.32731630573966,"hc86_4499"
-1.32746723742274,"e06163"
-1.32746723742336,"orc_0705"
-1.32844514363245,"a01_510038"
-1.3294472250733,"u09_137003"
-1.32978938967041,"hf99_019"
-1.33214281118268,"conrad"
-1.33482676939527,"ls05_2610"
-1.33912481276251,"sd96_782"
-1.34692919575457,"sd00_1587"
-1.34864240551519,"k1623rr"
-1.3489641081271,"hc97_74pr"
-1.35137147971676,"a01_612018"
-1.35158554401024,"ld17_12673"
-1.35323241895144,"u17_602177"
-1.35684741200516,"u87_65087"
-1.35717429279759,"orc_2008"
-1.35870576570787,"c1912"
-1.35883425533127,"ar12_228016"
-1.35896701259694,"ar18_281021"
-1.35924250948957,"ld12_15840r1a"
-1.36203881173839,"sa17_5753"
-1.36512332614522,"a88_321023"
-1.36684724629814,"a05_311008"
-1.36762278341866,"lg13_4038"
-1.36846633784575,"ar11_114057"
-1.36914748083859,"e94487"
-1.37220222531085,"u90_2317"
-1.3739571293445,"a08_248021"
-1.37568346453023,"u03_230155"
-1.37756630952342,"u11_611112"
-1.37818623031347,"u07_200311"
-1.37993817111107,"u13_605123"
-1.38240235170173,"e00258"
-1.38301701803425,"hm11_g011"
-1.38574629445711,"u99_003022"
-1.38574629445713,"e99072"
-1.38651798088254,"a93_554053"
-1.3866307709132,"u95_2236"
-1.38757115611602,"e05094"
-1.38847874960898,"ar12_228117"
-1.38918007031775,"e99301"
-1.39057303315652,"hm8945"
-1.39146240634602,"sd93_1157"
-1.39237550644577,"sd05r_3651"
-1.39429183327341,"a02_236004"
-1.39952208925301,"a96_597020"
-1.40148024436424,"e11401"
-1.4019024451177,"v02_8657"
-1.40274254352686,"u97_201847"
-1.40824174579415,"ar12_228149"
-1.41020138359754,"hc85_466"
-1.41516386634689,"hs90_3470"
-1.41649607813685,"ls06_1473"
-1.41854174339781,"sd96_1960"
-1.42081283678074,"ld05_16100"
-1.42720645476965,"u07_200317"
-1.42720645476965,"u07_321229"
-1.42838544394113,"ia2066"
-1.43074794739904,"hs0_3116"
-1.43099067449421,"a05_213020"
-1.4336550214835,"e93424"
-1.43539622866059,"ar18_381003"
-1.43603826137608,"u95_2435"
-1.43629100619192,"hf02_0811"
-1.436359559771,"a01_510046"
-1.43814116516442,"u13_912032"
-1.43966414085774,"lg03_3867"
-1.44072395711565,"c1938"
-1.44242876333915,"hc97_245r"
-1.44591975946865,"u95_2336"
-1.4459320336919,"sd06r_1284"
-1.4459320336919,"sd06r_729"
-1.44604190614229,"nex3105a0r"
-1.44816468046204,"sd01_1459r"
-1.44816468046204,"sd01_2352r"
-1.44869637053794,"lg98_1605"
-1.44950247749048,"u11_609165r"
-1.45107946807694,"c1799"
-1.45684522112683,"u92_2232"
-1.46096953570631,"hc91_1087"
-1.46112472384825,"orc_5811n"
-1.46293650203929,"e06243"
-1.46503618003478,"sa17_5792"
-1.46668210656104,"u99_003065"
-1.46749354210164,"ln88_7018"
-1.46778819836978,"ar11_214062"
-1.46783421302282,"ag3003"
-1.47022669115247,"e07090"
-1.47146294542136,"u11_902111r"
-1.47267646084397,"ss02_15464"
-1.47542634283008,"hs8w_30"
-1.47747129068462,"k1314"
-1.47863331853334,"u11_623105"
-1.4797630846314,"ld00_1938"
-1.48123771421662,"hc84_1060"
-1.48405544396849,"hc85_606"
-1.4858357274642,"a93_554028"
-1.49011884178684,"ln90_1587"
-1.49076869674454,"a98_884034"
-1.49089140236633,"u99_046048"
-1.49366071059564,"a00_712041"
-1.49406702736638,"ls99_2516"
-1.49717522862731,"hm10_w083"
-1.49838727480092,"ac89_341030"
-1.50737609169911,"u98_200350"
-1.50844975462546,"hc92_1826"
-1.5123725059073,"u09_808019"
-1.51481174787431,"a08_152030"
-1.51488902977922,"ac89_340026"
-1.51628296884878,"hs5_3358"
-1.5192079429552,"e14309"
-1.51981512963307,"a04_542021"
-1.5205615802526,"u01_390637"
-1.52194840708865,"sa17_5794"
-1.52481655955213,"a07_627021"
-1.52643549064855,"c1934"
-1.52703528125315,"sdx00r_015_9"
-1.52772282342004,"hr10_3487"
-1.52802211288381,"lg04_5389"
-1.53234382494615,"sd02_96"
-1.53528110789801,"a01_511047"
-1.53563095148736,"u89_2213"
-1.5360294263106,"hc94_421*2"
-1.53738702775558,"hr09_706"
-1.54045216953637,"e07080"
-1.54274661021831,"sd_m_93_921"
-1.54537119822529,"a05_311040"
-1.54705473929096,"u17_929069"
-1.54865177160616,"e02159"
-1.55094012606289,"sd03_3025r"
-1.5553025820889,"hm15_h006"
-1.55604067068438,"a94_673009"
-1.55661078667647,"a00_711063"
-1.56126781156824,"ar09_292048"
-1.56275328799672,"a88_321010"
-1.57077985417007,"ar17_178033"
-1.58024544795574,"a01_410005"
-1.58331872011555,"cl05_3119"
-1.58358939071113,"u99_048032"
-1.58420249559092,"a06_812010"
-1.58594906518681,"hc94_81pr"
-1.58934871299128,"u89_3925"
-1.58947180776506,"ld10_11740"
-1.59144204112579,"sa17_6259"
-1.59378289040527,"sa17_13516"
-1.59525352110793,"hs89_5689"
-1.59563410780796,"cl04_3735"
-1.59968377384048,"sa17_745pr"
-1.5998702203002,"sd96_152"
-1.60014914650776,"e98192"
-1.60163634833943,"hf92_092"
-1.6079076940662,"hs7w_194"
-1.61037690885363,"ar13_332013"
-1.61258295713885,"u09_407147"
-1.61362390278626,"u11_620101"
-1.61583812099763,"u07_135912r"
-1.61609701785997,"u89_2301"
-1.61813810331774,"e93037"
-1.61819317602957,"ln94_15200_97"
-1.61867467312034,"lg94_1133"
-1.6215976028528,"am89_244043"
-1.62282736703449,"m09_278096"
-1.62375702062249,"u03_850029"
-1.62406571475995,"orc_8502"
-1.62624592495934,"u12_416214"
-1.63354238018548,"hf97_136"
-1.63674903918219,"e14314"
-1.63760488947069,"hm09_w053"
-1.6383372580048,"a94_672021"
-1.6405995871217,"hs0_3274"
-1.64121760896532,"a08_248030"
-1.64164015957493,"ar13_332087"
-1.64294072527398,"cr16_0024"
-1.64766798978205,"hm15_j049"
-1.65125997785896,"ld17_12905"
-1.65553715810194,"a07_627024"
-1.65870537882534,"ia2064"
-1.65982843474892,"hc98_76pr"
-1.66067984134402,"ln88_7837"
-1.66156826892247,"hm8855"
-1.66233480205929,"a04_642004"
-1.66304326037379,"u97_200668"
-1.66336413391954,"u11_621085"
-1.66685803062737,"e07051"
-1.66765122297427,"cr14_6116"
-1.66873809810053,"dsn11_10057"
-1.6704884330157,"ar11_214022"
-1.67187723292112,"hs6_3890"
-1.67471632327151,"hf94_051"
-1.67497721111386,"lg17_5436"
-1.67654518603432,"cr148383"
-1.67989724689515,"ln85_10234"
-1.68069461737912,"u10_429069"
