"GEN","BLUP","GxE_PC1","GxE_PC2","Stability","Genotype_Mean_Yield"
"a09_755015",-5.76185416040682,NA,NA,NA,NA
"a10_555001",1.44508288595346,NA,NA,NA,NA
"a10_556015",0.0919389777342211,NA,NA,NA,NA
"a10_653019",2.245418002403,NA,NA,NA,NA
"a86_103002",-0.65011565417821,NA,NA,NA,NA
"a86_203034",-1.69440271297137,NA,NA,NA,NA
"a86_204022",1.29356089892887,NA,NA,NA,NA
"a86_301024",2.12989178259167,NA,NA,NA,NA
"a86_303014",1.0782991269277,NA,NA,NA,NA
"a87_187007",0.305223895689825,NA,NA,NA,NA
"a87_187020",-3.65261138233895,NA,NA,NA,NA
"a87_195032",-4.85609107503109,NA,NA,NA,NA
"a87_196014",-0.593857805364828,NA,NA,NA,NA
"a87_198015",-1.81637432544786,NA,NA,NA,NA
"a87_296011",-0.032817641321009,NA,NA,NA,NA
"a87_296012",1.21057493267161,NA,NA,NA,NA
"a87_297015",2.30154141298605,NA,NA,NA,NA
"a87_395012",-2.82383714251715,NA,NA,NA,NA
"a87_396020",0.668244129121633,NA,NA,NA,NA
"a87_872019",1.00980381949311,NA,NA,NA,NA
"a87d20",-3.21836613239849,NA,NA,NA,NA
"a88_221005",0.937940546172014,NA,NA,NA,NA
"a88_221006",0.245560862944292,NA,NA,NA,NA
"a88_221009",-1.79990924221851,NA,NA,NA,NA
"a88_221011",-0.398701607070472,NA,NA,NA,NA
"a88_221013",-0.233684057287429,NA,NA,NA,NA
"a88_221020",1.35048442062983,NA,NA,NA,NA
"a88_221021",0.650702284740082,NA,NA,NA,NA
"a88_221022",-0.426381007350589,NA,NA,NA,NA
"a88_221026",-1.0010156637786,NA,NA,NA,NA
"a88_221029",-1.07527356118099,NA,NA,NA,NA
"a88_321007",-0.0904100722030395,NA,NA,NA,NA
"a88_321010",-1.56275328799672,NA,NA,NA,NA
"a88_321012",-1.16749336429371,NA,NA,NA,NA
"a88_321016",-2.18528766782894,NA,NA,NA,NA
"a88_321019",-0.801877934868438,NA,NA,NA,NA
"a88_321021",-1.04891538718282,NA,NA,NA,NA
"a88_321022",-1.95801321169971,NA,NA,NA,NA
"a88_321023",-1.36512332614522,NA,NA,NA,NA
"a88_321024",-0.129936064573338,NA,NA,NA,NA
"a91_501003",-1.08230086178098,NA,NA,NA,NA
"a91_501006",-1.31601318413645,NA,NA,NA,NA
"a91_501023",0.341219647095324,NA,NA,NA,NA
"a91_501031",1.07068538050078,NA,NA,NA,NA
"a91_501055",0.463364794482275,NA,NA,NA,NA
"a91_607001",0.212312949219681,NA,NA,NA,NA
"a91_607002",-0.120423167214366,NA,NA,NA,NA
"a91_607014",-1.7905200204293,NA,NA,NA,NA
